1,1,119.29,334.9,135.0,53.620000000000005,1,1,1.0
1,2,734.15,267.53,68.35000000000002,36.450000000000045,1,1,1.0
2,1,97.67,339.22,135.0,53.61999999999995,1,1,1.0
2,2,722.38,268.11,68.36000000000001,36.45999999999998,1,1,1.0
3,1,74.31,342.7,135.01,57.06,1,1,1.0
3,2,708.26,271.64,68.36000000000001,36.460000000000036,1,1,1.0
4,1,48.37,346.2,142.82999999999998,61.35000000000002,1,1,1.0
4,2,696.5,272.82,68.35000000000002,36.45999999999998,1,1,1.0
5,1,22.42,347.9,142.82999999999998,66.56,1,1,1.0
5,2,680.02,275.17,73.08000000000004,36.45999999999998,1,1,1.0
6,1,0.86,351.36,142.76999999999998,66.57,1,1,1.0
6,2,668.25,275.76,73.08000000000004,36.460000000000036,1,1,1.0
7,1,0.86,354.8,127.14,63.120000000000005,1,1,1.0
7,2,651.19,280.47,73.07999999999993,36.45999999999998,1,1,1.0
8,1,0.86,361.5,100.54,56.420000000000016,1,1,1.0
8,2,636.48,283.41,77.81999999999994,36.45999999999998,1,1,1.0
9,1,0.86,364.2,73.24,53.72000000000003,1,1,1.0
9,2,621.18,285.2,80.72000000000003,38.79000000000002,1,1,1.0
10,1,0.86,369.7,46.84,48.22000000000003,1,1,1.0
10,2,604.12,287.37,80.72000000000003,38.77999999999997,1,1,1.0
11,1,0.86,378.8,21.34,39.120000000000005,1,1,1.0
11,2,589.5,286.3,84.89999999999998,42.45999999999998,1,1,1.0
12,2,574.88,287.34,84.89999999999998,42.47000000000003,1,1,1.0
13,2,561.31,292.56,84.90000000000009,42.46999999999997,1,1,1.0
14,2,545.65,294.65,84.89999999999998,42.460000000000036,1,1,1.0
15,2,530.51,296.7,84.89999999999998,43.55000000000001,1,1,1.0
16,2,510.15,298.3,90.14999999999998,45.079999999999984,1,1,1.0
17,2,492.4,302.0,93.80000000000007,45.55000000000001,1,1,1.0
18,2,473.8,302.81,93.80000000000001,45.55000000000001,1,1,1.0
19,2,456.82,308.47,93.80000000000001,45.549999999999955,1,1,1.0
20,2,441.46,308.5,93.80000000000001,47.94999999999999,1,1,1.0
21,2,424.48,311.7,98.62,51.22000000000003,1,1,1.0
22,2,406.69,313.32,98.62,51.22000000000003,1,1,1.0
23,2,388.9,316.55,98.62,51.21999999999997,1,1,1.0
24,2,368.69,322.21,103.50999999999999,48.79000000000002,1,1,1.0
25,2,350.09,327.06,103.51000000000005,48.79000000000002,1,1,1.0
26,2,331.49,327.06,103.50999999999999,48.79000000000002,1,1,1.0
27,2,311.27,329.5,110.83000000000004,56.860000000000014,1,1,1.0
28,2,286.21,334.35,115.59000000000003,56.870000000000005,1,1,1.0
29,2,265.67,337.51,115.58999999999997,56.870000000000005,1,1,1.0
30,2,243.55,339.88,118.75,56.870000000000005,1,1,1.0
31,2,222.22,346.99,121.88000000000002,56.860000000000014,1,1,1.0
32,2,202.48,349.4,122.62000000000003,58.400000000000034,1,1,1.0
